PDB,label,PID,DeepRank-GNN,HADDOCK,ZRANK2,ROSETTADOCK,PYDOCK_TOT,SIPPER,AP_PISA,FIREDOCK,CP_PIE,iRMSD,lRMSD,FNAT,CAPRI_quality,dMaSIF,PIsToN,GNN-DOVE
7qwv_55,0,7qwv,0.007193454,-43.94461,19.0419,59.266,-13.825,6.687,-0.1981,-10.88,0.428136,3.79,10.477,0.066667,4,0.833005548,0.19649863,0.5145
7qwv_56,0,7qwv,0.005849071,-62.1741,-160.543,4.226,-37.899,8.145,-0.1275,-27.38,0.850253,8.759,22.458,0.2,4,-1.683552146,0.01687169,0.0537
7qwv_57,0,7qwv,0.015677733,-55.41492,37.2547,17.93,-29.327,6.067,-0.1583,-12.28,0.546999,10.194,28.252,0,4,-0.515147984,1.0920733,0.1415
7qwv_58,0,7qwv,-0.009676347,-37.387566,-25.5686,0.208,-19.38,5.421,-0.0217,-4.07,0.333182,13.086,33.227,0,4,-0.45334363,1.6016467,0.0926
7qwv_59,0,7qwv,0.008829399,-44.265378,-102.902,-1.54,-24.704,7.213,-0.1281,-20.42,0.6407,14.338,36.971,0,4,-0.279028267,1.1938124,0.1338
7qwv_60,0,7qwv,0.006086572,-34.927734,-77.2115,-0.263,-14.834,6.712,-0.1427,-19.46,0.756584,14.197,35.475,0,4,0.384727299,0.42306745,0.1248
7qwv_61,0,7qwv,0.00772139,-37.51463,44.7799,11.644,-16.187,5.473,-0.064,-12.85,0.244997,7.523,21.206,0,4,-1.166198611,0.7863469,0.2935
7qwv_62,0,7qwv,0.005776057,-30.17059,-1.37383,-1.648,-14.48,2.283,-0.0189,-1.35,0.258485,9.723,25.265,0,4,-2.962821722,1.5014389,0.1061
7qwv_63,0,7qwv,0.017425874,-43.208172,-97.4966,-2.157,-19.547,6.317,-0.1708,-23.37,0.873215,14.654,36.418,0,4,0.764183879,0.6948111,0.1515
7qwv_64,0,7qwv,0.006546012,-47.31996,-64.1176,11.282,-27.751,6.835,-0.1186,-20.94,0.585963,12.53,31.97,0,4,0.08689303,1.0002222,0.2114
7qwv_65,0,7qwv,0.007250399,-31.88566,-0.859459,-1.23,-7.724,3.69,-0.0083,6.03,0.297413,11.827,31.462,0,4,-0.821348369,0.8907144,0.0944
7qwv_66,0,7qwv,0.006439507,-35.89184,-7.38868,-1.125,-19.423,4.429,0.0142,-0.32,0.584566,15.414,38.678,0,4,-1.642980337,1.9039874,0.0551
7qwv_67,0,7qwv,-0.042649869,-33.61314,-61.2919,0.983,-15.121,8.235,-0.1177,-19.64,0.649344,13.915,34.782,0,4,-0.19203724,0.55102086,0.1635
7qwv_68,0,7qwv,0.008794466,-63.088,-148.657,-0.153,-38.547,5.82,-0.2383,-13.94,0.634615,5.771,13.508,0.066667,4,0.854632378,0.3981552,0.093
7qwv_69,0,7qwv,0.010611492,-25.68654,56.2896,10.426,-11.858,3.504,0.0459,-5.27,0.294685,11.044,28.771,0,4,-2.198924541,1.3921727,0.2223
7qwv_70,0,7qwv,0.008885567,-46.61152,-105.482,-1.293,-24.513,6.545,-0.0667,-9.55,0.459256,9.018,25.226,0,4,-0.373235643,0.41063726,0.1311
7qwv_71,0,7qwv,0.006018808,-48.96428,-117.34,5.679,-20.203,7.332,0.0321,-8.46,0.664044,6.586,15.157,0.066667,4,0.072969802,0.39673674,0.0806
7qwv_72,1,7qwv,0.007446357,-52.34654,61.8064,57.621,-17.752,6.963,0.0387,4.19,0.621198,2.308,5.521,0.111111,3,-0.830482423,0.26630247,0.1488
7qwv_73,0,7qwv,0.007595592,-43.374178,-85.1588,-1.437,-25.408,6.651,-0.0575,-24.52,0.768116,12.79,32.934,0,4,1.335481048,0.17663884,0.2631
7qwv_74,0,7qwv,0.005343555,-38.597756,-45.1399,11.605,-12.32,5.128,-0.0989,-13.65,0.541195,10.393,28.615,0,4,-0.042570882,0.75895065,0.2138
7qwv_75,0,7qwv,0.014228066,-28.191757,52.4748,-0.045,-9.019,3.195,-0.0421,-0.81,0.270221,9.221,25.653,0,4,-1.818417311,1.4168925,0.1253
7qwv_76,0,7qwv,0.007924858,-46.39264,-77.8183,3.022,-15.381,5.511,-0.1432,-13.08,0.429201,10.771,27.967,0,4,-0.767526388,0.6961841,0.106
7qwv_77,0,7qwv,0.011947243,-52.6261,-124.531,-1.668,-26.675,4.131,-0.0952,-12.21,0.345198,10.966,29.458,0.022222,4,-2.897941828,1.09104,0.1014
7qwv_78,0,7qwv,0.015363719,-45.3158,-106.175,-2.823,-27.019,3.896,-0.1618,-12.97,0.323441,12.25,31.9,0,4,-0.069508396,0.83919066,0.0787
7qwv_79,0,7qwv,0.0087718,-46.66597,3.18229,1.719,-15.803,5.452,-0.1105,-11.28,0.284766,9.739,25.19,0.022222,4,-0.410105735,0.3287642,0.1156
7qwv_80,0,7qwv,0.017713333,-48.93953,-126.531,-2.566,-29.962,7.85,-0.2167,-19.86,0.698413,15.881,39.734,0,4,-0.111164361,1.2783186,0.2121
7qwv_81,0,7qwv,0.006228805,-40.020511,-91.3345,0.731,-9.621,4.278,-0.1082,5.27,0.576359,6.137,14.533,0.066667,4,-1.130066633,0.85301334,0.1946
7qwv_82,0,7qwv,0.008742644,-36.78345,-8.32144,8.297,-14.277,6.186,-0.1884,7.72,0.445152,3.693,8.988,0.044444,4,0.836856544,0.6731192,0.0903
7qwv_83,0,7qwv,0.011097986,-32.12484,-67.8446,-0.781,-13.298,5.192,-0.0606,-0.98,0.40071,11.942,30.968,0,4,-2.287703514,1.9140314,0.0629
7qwv_84,0,7qwv,0.009444366,-40.40468,-102.102,-1.916,-19.542,6.335,-0.058,-5.09,0.390796,11.681,31.426,0,4,-2.476271391,1.6635591,0.0866
7qwv_85,0,7qwv,0.016169228,-25.30978,-36.5241,-0.429,-3.227,7.387,-0.0182,6.86,0.283501,10.289,27.83,0,4,-0.162614077,0.8716758,0.4517
7qwv_86,0,7qwv,0.006048678,-41.92565945,-98.1521,-2.089,-25.44,8.322,-0.1852,-20.72,0.800263,14.865,36.976,0,4,0.652161956,0.7152111,0.179
7qwv_87,0,7qwv,0.005520301,-38.69082,-93.598,-0.666,-6.643,7.064,0.0244,18.07,0.375473,5.664,14.05,0.044444,4,0.21770443,0.91183037,0.0494
7qwv_88,0,7qwv,0.007518762,-46.6888604,-105.014,-3.283,-23.231,5.435,-0.1906,-15.56,0.574708,9.673,25.937,0,4,-1.070753098,0.22423613,0.0956
7qwv_89,0,7qwv,0.01485141,-33.6504152,-77.2067,-1.73,-15.482,7.236,-0.1267,-13.22,0.782464,13.351,33.938,0,4,-0.395944059,1.4717464,0.1082
7qwv_90,0,7qwv,0.001073124,-27.259875,-23.2963,2.101,-7.013,5.041,-0.1122,-20.17,0.46787,13.217,34.42,0,4,-1.21469748,0.6636218,0.1003
7qwv_91,0,7qwv,0.005967318,-42.1714,-6.6687,2.726,-20.662,3.352,-0.1524,-2.56,0.320947,13.539,36.346,0,4,-2.115585804,1.7430401,0.0735
7qwv_92,0,7qwv,0.007557868,-43.055503,25.0391,2.284,-8.497,5.19,-0.0335,-3.62,0.285942,9.377,25.763,0,4,-2.156212568,0.8734295,0.0629
7qwv_93,0,7qwv,0.003075452,-51.11034,-89.4184,-2.368,-28.829,5.695,-0.0002,-19.34,0.585044,8.824,22.999,0.022222,4,-0.542878866,0.37935507,0.0631
7qwv_94,0,7qwv,0.006107608,-28.604692,138.603,5.681,-6.347,1.639,-0.0106,-0.81,0.143598,10.101,26.82,0,4,-1.789276958,1.7112824,0.0781
7qwv_95,1,7qwv,0.009079022,-54.71458,151.237,63.152,-22.895,10.364,-0.2022,-29.23,0.75998,2.157,5.773,0.2,3,0.599311113,-0.004479289,0.1485
7qwv_96,0,7qwv,0.004669393,-35.10648,-34.3446,0.433,-11.457,5.708,-0.1212,-15.69,0.48045,12.733,34.313,0,4,-1.578788519,1.1758819,0.1436
7qwv_97,0,7qwv,0.006368848,-54.76717,828.833,82.093,-18.223,2.801,0.0519,-3.95,0.349664,7.958,22.449,0.022222,4,-1.551902771,1.439189,0.1047
7qwv_98,0,7qwv,0.005046543,-32.50365,-42.9754,-0.779,-9.22,3.666,-0.0438,0.26,0.250473,12.213,31.317,0,4,-0.951969326,1.5671518,0.4257
7qwv_99,0,7qwv,0.022771304,-43.58177,-60.651,-0.394,-13.75,4.715,0.0453,-12.46,0.302273,9.512,25.78,0,4,-2.033385992,0.89950925,0.0552
7qwv_100,0,7qwv,0.023434132,-29.00746,-29.8261,-0.823,-3.898,5.497,-0.0574,10.24,0.251199,12.809,33.528,0,4,-2.482324362,1.9106119,0.1858
7scs_1,1,7scs,0.049430121,-133.592,-299.113,-9.006,-37.537,5.513,-0.384,-67.83,1.731634,0.269,0.605,0.943662,1,1.32849741,-1.7294937,0.1468
7scs_2,0,7scs,0.004135326,-20.514239,2.78437,21.453,19.658,5.005,-0.0606,26.24,0.401899,12.738,35.685,0,4,-0.658478081,1.9600027,0.1528
7scs_3,1,7scs,0.006203437,-85.90036,817.3,-3.514,-34.439,10.489,-0.2985,-18.34,1.149118,1.767,4.801,0.380282,2,0.801962912,-1.3130605,0.1088
7scs_4,0,7scs,0.01334131,-46.0699,-56.3946,-0.489,-13.972,5.577,-0.0695,-19.38,0.599794,14.237,26.063,0.070423,4,0.120674632,1.6682452,0.0709
7scs_5,0,7scs,0.010279951,-38.540032,-29.4843,-1.702,3.091,4.555,-0.0667,-1.66,0.294464,13.757,40.01,0,4,-0.573349237,1.9543632,0.0967
7scs_6,0,7scs,0.011058369,-35.411256,-65.7042,-1.021,8.5,2.642,-0.0715,23.52,0.351235,13.657,33.867,0,4,-0.693985999,1.9436933,0.141
7scs_7,0,7scs,0.019458391,-39.74266,-40.9284,-0.639,-0.789,6.53,-0.0531,-18.63,0.392003,15.679,38.158,0,4,0.653580904,1.4448473,0.1356
7scs_8,0,7scs,0.008937213,-20.13286,-21.2678,5.993,22.024,2.3,-0.0222,22.86,0.117072,11.616,33.76,0.014085,4,-0.827246785,1.8701904,0.1435
7scs_9,0,7scs,0.010279951,-32.33339,-53.5488,-0.551,2.741,6.806,-0.0819,4.85,0.301983,11.827,27.58,0.014085,4,0.202737138,1.9652808,0.1745
7scs_10,0,7scs,0.008295564,-16.69309208,636.757,6.017,7.715,3.144,-0.0757,3.24,0.034218,15.029,41.278,0,4,-0.630820751,1.935105,0.2271
7scs_11,0,7scs,0.010279951,-43.79428,25.1524,2.964,-6.459,7.074,0.0441,-10.35,0.342006,9.832,17.472,0,4,-1.558565974,1.9465146,0.0456
7scs_12,0,7scs,0.007426288,-42.45156,-45.4247,-1.511,2.6,4.439,-0.036,-2.9,0.177352,10.543,19.398,0.014085,4,-1.734972119,1.943876,0.0969
7scs_13,0,7scs,0.010279951,-36.59467,104.463,16.938,-5.166,3.126,-0.0965,-9.15,0.194079,8.363,16.033,0,4,-1.334137321,1.7742409,0.2296
7scs_14,0,7scs,0.010128807,-18.82557,3.03053,0.9,22.325,2.188,-0.07,33.27,0.432154,14.559,38.643,0,4,-0.225865945,1.891524,0.0888
7scs_15,0,7scs,0.00519121,-44.3004,-36.4825,-1.852,3.753,4.605,-0.0402,-7.9,0.435345,16.473,39.165,0,4,-1.04932785,1.8768591,0.1392
7scs_16,0,7scs,0.008078809,-30.65206,43.5677,26.053,3.374,5.312,-0.0581,-12.12,0.221299,7.648,19.608,0.056338,4,-0.856522202,1.9453623,0.0867
7scs_17,0,7scs,0.010279951,-14.736316,16.9658,-0.735,44.875,4.394,0.0572,25.23,-0.039648,13.379,33.478,0,4,-1.46343267,1.9645765,0.1357
7scs_18,0,7scs,0.010279951,-35.31549,186.932,8.218,22.097,3.496,0.0022,7.07,0.324965,13.086,36.82,0,4,-1.187430382,1.9413422,0.0952
7scs_19,0,7scs,0.021660786,-16.96423,46.5333,30.912,23.219,4.348,-0.0544,11.12,0.05844,11.69,38.008,0,4,-0.064774625,1.9412495,0.105
7scs_20,0,7scs,0.006092445,-44.11543,-39.3018,5.508,-8.697,6.147,-0.0267,-9.6,0.145137,8.997,18.691,0.014085,4,-1.38853693,1.8804662,0.1178
7scs_21,0,7scs,0.010279951,-37.50292,-39.4731,-0.625,-6.523,7.013,-0.0417,0.26,0.54377,13.802,31.714,0.014085,4,-1.409255624,1.63501,0.0998
7scs_22,0,7scs,0.007381632,-46.63305,31.6427,-2.321,1.017,7.205,0.0149,-0.78,0.404533,12.004,20.341,0,4,-0.990978181,1.9504454,0.0741
7scs_23,0,7scs,0.006488634,-43.524648,-65.7615,-2.704,-9.518,7.476,-0.0249,-9.31,0.447333,8.584,17.135,0,4,0.053829513,1.2805729,0.1059
7scs_24,0,7scs,0.009586658,-11.70658,-9.27134,0.354,17.377,1.998,0.0262,38.23,0.217171,14.266,33.173,0,4,-0.894274473,1.9544894,0.1855
7scs_25,0,7scs,0.005987584,-34.77202,-35.7505,6.817,-9.213,3.551,-0.1114,-11.7,0.280051,10.561,20.976,0,4,-1.999384761,1.8220123,0.1355
7scs_26,0,7scs,0.010279951,-25.217452,261.097,-0.36,13.054,2.876,-0.0803,-5.64,0.294144,16.359,39.676,0,4,0.247549564,1.9012796,0.122
7scs_27,0,7scs,0.008463437,-28.96578,-43.2614,25.446,7.303,5.757,-0.0593,-13.41,0.148852,12.084,21.636,0,4,-1.670587063,1.9317976,0.084
7scs_28,0,7scs,0.004798794,-36.43527,74.3605,25.244,14.029,4.555,-0.1677,15.57,0.304337,14.98,33.889,0,4,-0.266557902,1.930296,0.0858
7scs_29,0,7scs,0.006578894,-43.09188,-54.6729,-1.899,-5.537,-1.945,-0.1156,-6.93,0.403946,12.841,25.136,0.098592,4,0.063408561,1.6475766,0.1418
7scs_30,0,7scs,0.013281099,-41.373364,-114.83,13.847,-5.466,2.547,0.0523,-30.32,0.587034,13.715,21.835,0.098592,4,0.421186388,1.4229777,0.0446
7scs_31,0,7scs,0.012028598,-31.38891,-75.0626,-0.822,-0.282,6.462,-0.0934,4.4,0.423777,11.236,34.359,0,4,-0.428539991,1.9535071,0.0887
7scs_32,0,7scs,0.006664542,-21.88302,-25.491,-0.998,21.9,4.419,-0.038,32.15,0.109269,13.869,32.374,0.014085,4,-0.291614503,1.9550157,0.6729
7scs_33,0,7scs,0.008519445,-32.03933,11.4935,3.058,20.401,2.969,-0.0107,21.64,0.29852,12.926,32.714,0,4,-0.800104082,1.9575807,0.2491
7scs_34,0,7scs,0.008823612,-27.74416548,-24.3584,-0.773,2.711,2.911,0.0501,15.16,0.407656,13.683,42.225,0,4,-0.138704896,1.8733926,0.2738
7scs_35,1,7scs,0.010279951,-63.6825,-199.959,2.757,-30.861,8.422,-0.1915,-32.39,0.929999,2.205,7.868,0.408451,3,0.400941968,-0.13038552,0.0545
7scs_36,0,7scs,0.010279951,-5.972246,342.957,66.26,1.586,0.315,-0.074,12.25,0.240454,6.923,20.881,0.183099,4,0.422449976,1.8801816,0.0876
7scs_37,0,7scs,0.010233027,-19.45756,-34.4574,3.246,6.909,4.554,-0.0229,18.58,0.348935,12.789,42.287,0,4,0.51165843,1.7939167,0.2153
7scs_38,0,7scs,0.009917903,-30.39772,-24.2911,5.397,3.473,5.384,-0.1194,4.81,0.603987,8.677,32.552,0.014085,4,1.059320927,1.2055478,0.2601
7scs_39,0,7scs,0.009252296,-38.52033,-68.2932,-1.301,11.643,4.149,-0.066,2.12,0.488437,10.305,33.069,0,4,0.296677887,1.9231808,0.1047
7scs_40,0,7scs,0.008627073,-13.10587,-7.75446,-0.618,19.793,1.879,0.0418,34.15,0.140927,12.555,36.531,0.014085,4,-0.995447695,1.951998,0.1112
7scs_41,0,7scs,0.010279951,-16.86488,145.762,26.827,23.519,2.212,0.0349,18.75,0.053667,11.821,31.019,0,4,-1.422991872,1.953357,0.2544
7scs_42,0,7scs,0.014479348,-39.17864,-67.8287,-1.418,-1.761,0.48,-0.1517,9.05,0.25425,8.105,20.086,0,4,-0.002898377,1.9177599,0.0976
7scs_43,0,7scs,0.01501849,-31.69048,-50.7443,-0.738,4.007,3.75,-0.0749,6.77,0.181638,13.248,29.716,0,4,0.375144422,1.0522645,0.1888
7scs_44,0,7scs,0.006745686,-25.963566,12.8623,-1.215,14.11,2.824,0.0272,11.94,0.262661,14.856,42.318,0,4,-1.226949215,1.960378,0.1976
7scs_45,0,7scs,0.006709008,-30.71834,-20.2075,-2.833,-6.414,2.129,-0.097,-10.12,0.434787,9.056,17.541,0,4,-1.558981895,1.8393252,0.2666
7scs_46,0,7scs,0.021694206,-10.575474,48.48,10.993,22.108,1.722,0.131,35.08,0.088066,14.455,36.643,0,4,-1.740479827,1.9485509,0.0941
7scs_47,0,7scs,0.00796136,-46.65003,-9.07436,19.147,-10.859,4.535,-0.0278,-15.25,0.330343,12.51,22.481,0,4,-1.877242088,1.9369165,0.0838
7scs_48,0,7scs,0.025148362,-21.252196,79.0813,0.103,23.427,2.103,-0.0232,4.2,0.211003,12.719,38.217,0,4,-0.394031256,1.9443718,0.1551
7scs_49,0,7scs,0.009493521,-52.35747,620.879,5.999,1.974,4.552,-0.0931,-3.42,0.363555,8.637,22.871,0.042254,4,-1.476308942,1.9546422,0.1882
7scs_50,0,7scs,0.007584624,-43.54786,-65.9855,-1.704,2.782,5.439,-0.0779,-9.43,0.228,11.49,20.753,0,4,-1.312603235,1.9601027,0.0521
7scs_51,0,7scs,0.010279951,-32.57259,-28.7171,3.917,-1.808,0.715,-0.1156,3.4,0.408409,13.533,28.179,0.014085,4,-0.986140788,1.612571,0.3062
7scs_52,0,7scs,0.029821198,-29.085862,-43.7087,-1.257,5.353,4.518,-0.0635,7.93,0.391742,13.173,34.045,0,4,-0.22685416,1.9443942,0.1293
7scs_53,0,7scs,0.007344731,-28.43476,-46.2838,-1.447,2.266,2.939,-0.0322,5.73,0.333718,13.253,41.51,0,4,-0.39824453,1.9552814,0.2092
7scs_54,0,7scs,0.011897003,-21.08448,-28.9802,1.321,9.795,2.385,-0.1404,16.21,0.262214,7.931,22.958,0,4,0.120090105,1.8286325,0.095
7scs_55,0,7scs,0.002996696,-24.44085,-10.1887,0.486,-1.401,7.002,-0.0408,-7.4,0.435667,10.469,20.417,0,4,-0.386560231,1.3374102,0.0674
7scs_56,0,7scs,0.00855595,-18.8309,38.7897,0.208,13.013,2.713,0.0923,14.44,0.344058,15.982,36.201,0,4,-0.334670812,1.9625577,0.3142
7scs_57,0,7scs,0.019866379,-36.795362,-16.1282,-1.796,0.081,3.166,-0.0614,4.34,0.267011,16.838,41.53,0,4,-1.183751345,1.9622014,0.101
7scs_58,0,7scs,0.00935781,-22.98822,-29.9808,7.809,9.312,3.802,-0.049,17.02,0.194585,11.868,31.765,0.014085,4,-0.825573266,1.9559745,0.0862
7scs_59,0,7scs,0.030378763,-1.0424,44.0118,10.684,20.267,3.616,-0.078,-6,0.266453,10.795,33.433,0.014085,4,-0.802952647,1.9579242,0.2268
7scs_60,0,7scs,0.005480469,-24.1987,94.5627,9.699,5.123,5.084,0.003,-10.09,0.146514,10.636,19.579,0.014085,4,-1.292218685,1.9413241,0.0552
7scs_61,0,7scs,0.006219684,-30.68233,4.11052,9.303,8.904,2.471,0.0432,3.27,0.206808,11.109,29.957,0,4,-1.266873479,1.9273038,0.1172
7scs_62,0,7scs,0.022812195,-48.5264,-104.089,-2.732,-15.887,4.401,-0.0787,-20.66,0.713265,10.737,27.977,0.042254,4,0.30298236,0.62552655,0.0738
7scs_63,0,7scs,0.005801267,-35.24502,331.651,15.048,0.233,2.733,-0.0485,1.26,0.350402,12.194,29.249,0.028169,4,-1.376934767,1.7857523,0.0898
7scs_64,0,7scs,0.010279951,-13.589858,-66.8915,-1.195,19.038,6.446,-0.0295,12.67,0.208766,11.787,33.731,0.014085,4,0.326962322,1.9207501,0.0976
7scs_65,0,7scs,0.009038499,-32.67752,491.507,0.57,6.504,3.21,0.0499,-12.34,0.451369,16.533,39.202,0,4,-0.260548383,1.8335242,0.0789
7scs_66,0,7scs,0.004017524,-21.08321,-43.7609,-0.925,22.651,2.593,-0.0874,-8.3,0.10867,10.257,33.677,0,4,-0.662358582,1.9099355,0.1522
7scs_67,0,7scs,0.008406404,-33.862604,-35.5729,-1.461,4.591,3.388,-0.0108,5.35,0.363603,14.267,40.869,0,4,-0.029107515,1.9558202,0.0999
7scs_68,0,7scs,0.010279951,-33.2853,-41.7657,0.37,16.52,4.414,0.0061,7.73,0.612259,10.253,32.491,0.028169,4,-0.073824905,1.9275906,0.2417
7scs_69,0,7scs,0.005808542,-34.90541,-38.0855,8.404,5.664,3.663,-0.1753,-10.54,0.435512,14.066,26.363,0,4,0.306663632,1.5369105,0.0995
7scs_70,0,7scs,0.00990266,-31.91644,8.05711,5.051,24.18,5.186,0.1238,4.08,0.234208,13.459,30.943,0,4,-1.303678513,1.7092412,0.1045
7scs_71,0,7scs,0.002352439,-6.050037,1447.03,52.736,21.92,1.79,0.0692,11.34,0.218282,16.334,38.425,0,4,-0.84139508,1.961131,0.1307
7scs_72,0,7scs,0.010279951,-32.06298,-41.46,-0.375,-3.66,5.185,-0.0103,11.78,0.363571,13.65,30.507,0,4,-1.007659316,1.563527,0.108
7scs_73,0,7scs,0.008936835,-23.55678,24.3607,0.919,9.911,0.949,0.025,12.06,0.194468,15.997,39.833,0,4,-1.550770879,1.9638947,0.0668
7scs_74,0,7scs,0.004466501,-50.585191,-43.078,0.868,5.226,5.336,0.0069,-4.07,0.417175,7.706,15.292,0,4,-1.673358679,1.9394311,0.0945
7scs_75,0,7scs,0.007459484,-46.51308,-78.5434,-0.938,4.9,4.792,-0.0386,4.54,0.199903,9.124,19.718,0.014085,4,-2.24296546,1.9574424,0.2677
7scs_76,0,7scs,0.006526022,-38.45681,-62.4168,4.931,0.177,4.733,0.1232,-18.01,0.392897,12.428,21.226,0,4,-1.327697635,1.7706556,0.0846
7scs_77,0,7scs,0.010279951,-29.3627,410.066,1.455,-4.018,2.344,-0.0337,-5.7,0.143586,10.067,20.996,0.014085,4,-1.343478799,1.6487057,0.1192
7scs_78,0,7scs,0.008140171,-7.7302,1591.6,25.68,20.76,0.788,-0.1674,-21.92,0.050378,12.506,28.297,0,4,-1.350687385,1.959985,0.1207
7scs_79,0,7scs,0.004386219,-16.745329,59.9474,-0.656,21.059,2.147,0.0382,30.36,0.108161,11.457,29.243,0,4,-0.062046561,1.9568231,0.1761
7scs_80,0,7scs,0.009609773,-17.687172,-9.76596,-1.354,12.453,1.538,-0.0116,19.93,0.37974,14.982,40.964,0,4,0.073926307,1.9515336,0.0922
7scs_81,0,7scs,0.009554096,-22.473968,59.6648,41.309,7.14,2.29,-0.0723,12.11,0.425778,13.617,41.27,0,4,-0.747226775,1.7888596,0.0927
7scs_82,0,7scs,0.010279951,-12.641317,516.485,8.053,16.081,3.918,-0.1368,8.7,0.523037,11.924,35.387,0,4,0.254820317,1.744391,0.1423
7scs_83,0,7scs,0.010279951,-40.578798,-88.6278,-1.428,6.243,6.302,-0.0729,-12.06,0.403047,8.988,18.361,0.014085,4,-1.128872871,1.494297,0.1311
7scs_84,0,7scs,0.006805403,-17.93961,-6.3323,5.199,26.159,0.868,0.0039,18.92,0.058154,14.311,38.504,0,4,-1.916746736,1.9647101,0.1963
7scs_85,0,7scs,0.010279951,-44.82182,-82.4158,-1.466,1.023,7.232,-0.0689,1.84,0.33609,10.563,30.28,0.042254,4,0.470096081,1.8470958,0.1041
7scs_86,0,7scs,0.010279951,-25.82725,3.23115,1.279,7.882,2.197,-0.0744,-13.72,0.511175,10.496,25.747,0,4,-0.618226528,1.9601544,0.0919
7scs_87,0,7scs,0.009761015,-23.54278,-15.4211,2.565,9.825,2.106,-0.0229,32.33,0.290333,13.83,37.963,0,4,-0.730504274,1.9469503,0.1567
7scs_88,0,7scs,0.006525798,-33.132038,-10.7569,-1.556,0.914,5.511,-0.0337,-0.06,0.37273,12.943,19.524,0.070423,4,0.174767092,1.9361972,0.0847
7scs_89,0,7scs,0.005107291,-24.767,-21.354,-1.224,16.086,3.641,-0.0726,18.78,0.538641,14.063,44.761,0,4,0.532299876,1.8395021,0.2422
7scs_90,0,7scs,0.006472006,-3.298102,77.2049,3.197,18.106,0.323,-0.0482,19.56,0.40831,14.946,46.182,0,4,-0.144766986,1.8404229,0.0937
7scs_91,0,7scs,0.010279951,-24.719436,-50.6465,-0.643,17.691,6.293,-0.0825,12.37,0.339403,9.727,30.505,0,4,0.456058025,1.6955702,0.1326
7scs_92,0,7scs,0.005702635,-42.762346,-56.1634,-1.385,5.103,5.798,-0.1073,6.02,0.223682,13.878,21.717,0.014085,4,-0.336176872,1.9540648,0.259
7scs_93,0,7scs,0.010279951,-10.235072,1198.61,8.706,15.791,2.645,0.0111,27.37,0.075586,11.823,30.992,0,4,-0.707495153,1.9566597,0.2182
7scs_94,0,7scs,0.007581917,-34.061036,-61.0514,0.503,3.232,5.387,-0.0565,1.88,0.514386,10.044,18.162,0,4,-1.845725179,1.9326783,0.0958
7scs_95,0,7scs,0.009721695,-32.109714,-37.1155,-1.231,12.022,3.476,-0.097,4.66,0.322935,13.459,36.678,0,4,-0.34258011,1.9615612,0.275
7scs_96,0,7scs,0.005179125,-25.98415,-15.7715,-0.752,8.642,1.21,-0.0263,7.05,0.376514,16.584,46.3,0,4,-1.12676394,1.6950105,0.0995
7scs_97,0,7scs,0.00722183,-29.97696,30.1228,5.339,2.432,3.239,-0.0813,-16.01,0.210003,12.748,23.224,0,4,-1.92105794,1.2420309,0.1219
7scs_98,0,7scs,0.010279951,-29.396844,-21.2634,4.13,-6.902,5.325,-0.0332,-7.75,0.173995,9.717,18.077,0,4,-1.516564965,1.9125278,0.1932
7scs_99,0,7scs,0.003891407,-58.269331,138.032,-0.911,-0.482,4.944,-0.0227,5.62,0.330153,8.019,19.613,0.084507,4,-1.552691817,1.8862418,0.1592
7scs_100,1,7scs,0.003499743,-49.954568,-113.522,0.39,-19.166,6.792,-0.0833,-8.59,0.398182,3.609,8.674,0.197183,3,0.405115992,1.3003945,0.0696
7sza_1,1,7sza,0.1221219,-173.9422,-381.492,-11.929,-69.442,12.342,-0.4509,-55.92,2.309259,0.163,0.329,0.955056,1,1.528561831,-1.878213,0.052
7sza_2,0,7sza,0.003404204,-63.4577,-120.75,-0.474,-17.775,6.703,-0.039,18.24,1.12094,17.168,26.756,0.033708,4,0.973771513,1.6626179,0.1017
7sza_3,0,7sza,0.033228867,-66.29785,2460.15,14.327,7.966,4.226,-0.2292,-13.74,0.922452,20.032,57.175,0,4,0.032581296,1.6744215,0.2359
7sza_4,1,7sza,0.030686945,-67.9454,92.9694,47.649,-24.309,2.643,-0.2413,-9.76,0.751741,2.052,5.477,0.325843,3,0.781031251,-0.3832171,0.1616
7sza_5,0,7sza,0.023999918,-80.18828,-120.48,36.164,-27.275,7.792,-0.1791,-36.49,0.981732,8.333,17.828,0.134831,4,1.534531236,0.4194088,0.1543
7sza_6,0,7sza,0.010646977,-62.04502,-7.25672,-1.479,-10.016,6.084,-0.0553,15.07,0.768978,15.976,46.775,0,4,0.161802053,1.9228948,0.0766
7sza_7,0,7sza,0.010279951,-67.30786,-9.09276,4.902,-2.73,2.718,0.0481,-4.57,0.129936,21.441,53.059,0,4,-0.489633054,1.9491689,0.109
7sza_8,0,7sza,0.008890165,-38.51522,455.847,45.803,24.763,-4.945,-0.0383,39.88,0.315334,20.051,51.806,0,4,-1.776043296,1.9330786,0.2911
7sza_9,0,7sza,0.010279951,-100.71311,945.264,-0.332,-33.276,5.634,-0.0721,-31.52,0.969057,19.08,57.964,0,4,0.258982182,1.7066624,0.1903
7sza_10,0,7sza,0.009525499,-32.66008,1125.85,33.158,45.212,-2.085,-0.0924,27.04,0.282651,19.603,58.603,0,4,-0.317543834,1.9536577,0.2973
