PDB,Input,PID,label,HADDOCK,ZRANK2,ROSETTADOCK,PYDOCK_TOT,SIPPER,AP_PISA,FIREDOCK,CP_PIE,GNN-DOVE,DeepRank-GNN,dMaSIF,PIsToN
1e96_60,r-l_60,1e96**,0,-99.7281,636.703,226.32,8.616,-8.434,-0.0489,-36.02,0.450519,0.5067,0.010279951,-0.727157056,-1.388099432
1e96_61,r-l_61,1e96**,0,-39.7081,3207.43,550.405,60.011,-1.74,0.0981,-29.09,-0.154427,0.2397,0.010279951,-1.555044413,1.2206459045410156
1e96_62,r-l_62,1e96**,0,-83.5412,601.788,241.562,20.376,-6.822,-0.0429,-33.64,0.560314,0.3213,0.007915871,-0.585826576,1.951559305
1e96_63,r-l_63,1e96**,0,-71.141,357.872,134.318,31.112,-2.618,0.1115,2.26,0.368461,0.8751,0.006685874,-0.937184393,1.9250110387802124
1e96_64,r-l_64,1e96**,0,-83.72823,343.831,97.259,-4.98,1.108,-0.0914,-53.72,0.96434,0.8658,0.009181846,-0.576496005,0.4013134241104126
1e96_65,r-l_65,1e96**,0,-66.1489,510.761,173.372,21.752,-4.355,0.3607,-8.92,0.496121,0.8529,0.010279951,-0.623670697,1.9342973232269287
1e96_66,r-l_66,1e96**,0,-31.0432,5732.36,924.35,40.123,-9.994,-0.1472,-121.02,0.050304,0.2398,0.008306927,-1.091183186,-0.525200009
1e96_67,r-l_67,1e96**,0,4598153.547,696.938,278.919,-5.218,-6.142,0.03,-59.56,0.439407,0.8562,0.010279951,-0.95446074,1.702543020248413
1e96_68,r-l_68,1e96**,0,98.87586,851.585,276.515,10.812,-1.753,0.1474,-36.59,0.45936,0.2838,0.010279951,-0.674649537,1.512243390083313
1e96_69,r-l_69,1e96**,0,-49.67104,1145.66,125.796,35.881,-5.081,-0.073,-22.76,-0.043474,0.6585,0.009358983,-0.895343304,1.867769837379456
1e96_7,r-l_7,1e96**,0,-66.0844,896.414,335.346,34.421,-4.317,0.0952,-5.03,0.609178,0.3116,0.009349452,-0.979840219,1.495929241
1e96_70,r-l_70,1e96**,0,-65.33861,2847.52,315.617,13.89,2.387,0.1784,-67.73,1.078209,0.7682,0.010279951,0.029419107,1.841631770133972
1e96_71,r-l_71,1e96**,0,-110.78555,967.107,212.027,13.438,-2.039,0.0259,-47.31,0.604551,0.2606,0.007103066,0.066173963,1.8979994058609009
1e96_72,r-l_72,1e96**,0,-50.5221,1072.76,334.495,21.316,-8.206,0.178,-36.05,0.177666,0.2396,0.010279951,-0.605994403,1.929483652114868
1e96_73,r-l_73,1e96**,0,-73.1869,1579.96,503.554,21.771,-8.926,0.0148,-64.53,0.228994,0.2396,0.010279951,-0.715683341,1.6313157081604004
1e96_74,r-l_74,1e96**,0,-86.59823,1129.74,537.823,-8.475,3.294,-0.2306,-62.94,1.041679,0.2628,0.009443182,0.474586844,0.1655095815658569
1e96_75,r-l_75,1e96**,0,-57.8889,3743.42,440.685,28.86,-6.967,0.1286,-61.76,-0.168798,0.2766,0.003790979,0.230018228,-0.641103745
1e96_76,r-l_76,1e96**,0,-62.9442,1145.58,318.788,15.495,-1.595,0.1209,-35.67,0.320212,0.2444,0.010279951,-0.6433146,0.003491759
1e96_77,r-l_77,1e96**,0,-31.051998,1986.74,312.419,37.914,-4.363,0.0877,-14.22,-0.218945,0.2398,0.008173881,-1.231368542,1.8902634382247925
1e96_78,r-l_78,1e96**,0,23.24842,1360.17,358.233,46.897,-9.435,0.3664,-7.4,0.214524,0.4984,0.007832263,-0.485473633,1.8274093866348269
1e96_79,r-l_79,1e96**,0,1367.08694,2561.22,957.146,42.284,-4.555,-0.1115,-82.33,0.707535,0.2411,0.006849186,-0.847894073,1.3920307159423828
1e96_8,r-l_8,1e96**,0,-88.0708,650.876,257.396,33.321,-2.58,0.0143,-10.81,0.187988,0.2389,0.010279951,-0.84294486,1.9168413877487185
1e96_80,r-l_80,1e96**,0,-93.44443,-19.3547,51.732,-16.782,2.498,-0.0255,-30,0.731946,0.5517,0.008892035,-1.214487791,1.6245287656784058
1e96_81,r-l_81,1e96**,0,-57.52542,897.623,419.36,5.809,-1.176,-0.1325,-94.79,0.880914,0.2662,0.004959098,-0.394482851,-0.90303874
1e96_82,r-l_82,1e96**,0,-65.8074,2768.37,539.224,46.308,-4.973,0.1179,-42.85,0.693329,0.2395,0.010279951,-0.840914613,1.0326379537582395
1e96_83,r-l_83,1e96**,0,-71.51694,2853.92,176.247,21.44,0.806,0.0463,-54.43,0.858005,0.9093,0.0077633,0.106868356,0.004981279
1e96_84,r-l_84,1e96**,0,-79.8351,1356.92,214.057,11.76,-3.19,-0.05,-10.89,0.626539,0.6695,0.007372017,-1.030589342,0.9299110174179076
1e96_85,r-l_85,1e96**,0,-58.7914,983.508,274.706,35.459,-5.792,0.2591,15.25,0.480575,0.2397,0.010279951,-1.27891922,1.9179482460021973
1e96_86,r-l_86,1e96**,0,-100.4889,4550.6,577.741,44.371,-3.411,0.1391,-90.61,0.510391,0.2389,0.010279951,-0.35993582,0.8050313591957092
1e96_87,r-l_87,1e96**,0,-85.3044,1762.45,544.352,32.61,-4.278,0.2506,-49.79,0.47918,0.2404,0.010279951,-1.171563983,-0.209279299
1e96_88,r-l_88,1e96**,0,-59.07532,4172.89,621.185,36.341,2.207,0.3308,-98.59,1.128976,0.2411,0.010279951,-0.828793627,-0.003514409
1e96_89,r-l_89,1e96**,0,-80.471,723.67,332.529,29.036,-4.311,0.0051,-23.6,0.531705,0.2393,0.010279951,-0.623641431,1.8910017013549805
1e96_9,r-l_9,1e96**,0,508.60176,1173.57,383.943,7.153,-9.849,0.1554,-49.67,-0.061449,0.7407,0.013713893,-1.109207034,1.6259486675262451
1e96_90,r-l_90,1e96**,0,-85.03548,342.656,155.351,18.449,-8.384,0.2448,-15.28,0.273724,0.2394,0.00547334,-1.189887166,1.9135665893554688
1e96_91,r-l_91,1e96**,0,-68.7699,346.293,108.111,8.987,-0.14,0.0214,-43.04,0.928976,0.25,0.006950492,-0.660428107,0.7619045972824097
1e96_92,r-l_92,1e96**,0,-91.684337,312.495,103.04,-11.166,-0.993,0.1419,-56.3,0.792228,0.8656,0.009211359,-1.823800921,-0.087215543
1e96_93,r-l_93,1e96**,0,-67.85977,2716.02,698.056,-5.768,1.54,-0.226,-100.72,1.324115,0.2396,0.00790185,0.497482061,0.5512020587921143
1e96_94,r-l_94,1e96**,0,-58.4049,1106.74,293.145,29.912,-4.96,0.2126,4.04,0.331809,0.5413,0.010117093,-1.170634389,1.910619020462036
1e96_95,r-l_95,1e96**,0,-102.35804,1456.83,406.646,-5.848,-3.263,0.0619,-99.25,0.642309,0.2709,0.008861595,-1.324837923,1.368707299232483
1e96_96,r-l_96,1e96**,0,-76.8207,991.594,334.632,17.404,-1.769,0.0418,-48.41,0.482151,0.2907,0.010279951,-0.618379414,1.1347726583480835
1e96_97,r-l_97,1e96**,0,-85.6694,519.05,216.294,-6.368,0.526,0.0085,-50.53,0.723325,0.8269,0.028111115,-1.68934238,0.8495456576347351
1e96_98,r-l_98,1e96**,0,-58.22775,4179.41,437.77,32.969,2.311,0.004,-66.73,0.798444,0.6781,0.010279951,0.148330167,1.614063739776611
1e96_99,r-l_99,1e96**,0,515.61673,1052.63,358.656,-1.962,1.967,-0.056,-81.5,0.818533,0.5953,0.009446077,-0.980141962,0.051077604
1f6m_1,r-l_1,1f6m,0,-117.7983,1757.01,600.386,-26.182,10.64,-0.3278,-126.32,1.119497,0.2413,0.027405173,-0.121338159,0.1117088794708252
1f6m_10,r-l_10,1f6m,0,-108.015,587.606,278.483,7.666,-0.66,-0.0795,-89.21,1.156804,0.2468,0.009135844,-0.961949825,-0.395039678
1f6m_100,r-l_100,1f6m,0,-109.7017,863.573,285.811,-20.875,2.959,-0.0469,-84.99,1.308563,0.2395,0.010972075,-1.655796051,0.6819465160369873
1f6m_11,r-l_11,1f6m,0,-106.2429,528.584,265.47,-17.822,5.087,-0.1279,-90.61,1.336216,0.2394,0.014807348,-1.441008568,-0.676669955
1f6m_12,r-l_12,1f6m,0,-92.3035,673.894,196.549,-25.045,7.565,-0.3085,-83.41,1.244764,0.2396,0.016340245,-0.899561475,0.4954711198806762
1f6m_13,r-l_13,1f6m,0,-90.0476,298.927,159.137,2.992,-0.542,-0.0175,-29.95,0.695709,0.2635,0.010279951,-0.999982953,1.87820828
1f6m_14,r-l_14,1f6m,0,-78.1567,1276.38,525.339,15.696,1.019,0.2048,-78.98,0.644682,0.2406,0.011559305,-1.277899265,0.058697104
1f6m_15,r-l_15,1f6m,0,-110.9735,1538.7,578.398,-21.682,10.818,-0.298,-142.04,1.616126,0.2416,0.004037971,-0.18898572,-0.759470642
1f6m_150141,r-l_150141,1f6m,1,-62.899608,1190.48,475.305,7.162,4.543,0.338,-59.59,0.074516,0.7957,0.033077553,-0.129400522,1.7425533533096311
1f6m_16,r-l_16,1f6m,0,-110.493,945.279,350.238,-27.473,10.303,-0.2985,-111.15,1.332358,0.2406,0.028016053,-0.125285432,-0.019066215
1f6m_169036,r-l_169036,1f6m,1,-59.56007,1386.59,558.987,2.422,3.316,-0.0092,-80.25,0.567978,0.4123,0.013542133,-0.197812602,0.85171032
1f6m_17,r-l_17,1f6m,0,-80.4184,1589.91,523.846,7.459,-6.424,0.0673,-103.99,0.36266,0.2397,0.010279951,-1.137538791,-1.166336775
1f6m_170788,r-l_170788,1f6m,1,-62.002605,1459.12,552.81,1.04,-1.188,0.1767,-75.05,0.452736,0.2394,0.144075155,-0.910992026,1.564068078994751
1f6m_18,r-l_18,1f6m,0,-99.8342,424.572,309.031,11.35,-0.867,-0.1366,-57.18,1.008455,0.3777,0.00945154,-0.949175119,0.7976032495498657
1f6m_19,r-l_19,1f6m,0,-76.57147,197.353,226.353,6.512,-2.967,0.1664,-36.17,0.81496,0.7074,0.007654921,-0.788899362,0.028109193
1f6m_2,r-l_2,1f6m,0,-124.8327,1959.63,779.088,-20.823,10.314,-0.2342,-155.42,1.51684,0.242,0.001732035,-0.852434021,-1.01170063
1f6m_20,r-l_20,1f6m,0,-78.0781,1440.86,357.528,-15.02,3.642,0.1243,-68.42,0.589272,0.2399,0.003781591,-2.446380615,1.1586580276489258
1f6m_205430,r-l_205430,1f6m,1,485.04464,1219.54,483.123,0.531,4.697,0.0233,-73.98,0.505289,0.6521,0.029189806,-0.232366264,-0.17973423
1f6m_21,r-l_21,1f6m,0,-112.3396,653.479,317.225,-33.804,8.77,-0.4553,-96.42,1.254505,0.2396,0.006756691,0.146750912,-1.094288111
1f6m_22,r-l_22,1f6m,0,-48.58595,1585.47,578.915,13.388,0.944,0.6021,-77.06,0.370188,0.2706,0.009082823,-4.515875816,-1.013787031
1f6m_224982,r-l_224982,1f6m,1,-65.95605,687.505,241.278,-10.438,-1.054,0.0934,-55.7,0.129966,0.9339,0.004863877,-0.983115077,1.359720230102539
1f6m_23,r-l_23,1f6m,0,-62.678,1956.07,666.286,27.565,-0.612,0.3006,-60.09,0.311853,0.2405,0.021229938,-1.035737038,0.8703464269638062
1f6m_24,r-l_24,1f6m,0,-92.6687,2475.74,672.096,-15.858,5.664,-0.0786,-93.94,0.487511,0.241,0.004035288,-2.406453609,-1.298205376
1f6m_25,r-l_25,1f6m,0,-80.301,2086.62,423.189,9.332,-6.257,0.2706,-43.56,0.060911,0.2405,0.010279951,-1.442257881,1.3988789319992063
1f6m_26,r-l_26,1f6m,0,-117.4965,1646.37,371.88,-24.63,6.135,-0.1959,-113.29,1.442025,0.2398,0.008800276,-1.04848063,1.133308768
1f6m_27,r-l_27,1f6m,0,-69.9299,1142.65,378.602,13.8,-6.682,0.0722,-63.97,0.497385,0.2392,0.007939297,-1.100250363,0.4176435470581054
1f6m_275530,r-l_275530,1f6m,1,60.427004,987.329,317.725,-0.366,2.541,-0.0472,-43.36,0.342903,0.9396,0.035343092,-0.289010674,0.8115555047988892
1f6m_28,r-l_28,1f6m,0,-73.3274,1602.65,643.531,20.579,-2.204,0.1673,-97.14,0.762526,0.2411,0.010279951,-1.044532776,0.041268468
1f6m_29,r-l_29,1f6m,0,-71.3612,1985.99,750.186,10.398,-2.029,0.1647,-117.24,0.826394,0.2415,0.005088275,-0.981882274,-0.000373244
1f6m_3,r-l_3,1f6m,0,-96.8741,170.927,142.676,-9.465,0.723,-0.0091,-53.78,0.987002,0.2413,0.010279951,-0.878016233,0.8513227105140686
1f6m_30,r-l_30,1f6m,0,-76.1124,417.121,210.429,-9.481,7.394,-0.1529,-83.25,0.894947,0.5797,0.006197853,-0.952524185,0.915334702
1f6m_31,r-l_31,1f6m,0,-109.2948,408.058,178.246,-34.159,9.214,-0.5226,-77.3,1.318606,0.2396,0.028032795,-0.828808827,1.3911900520324707
1f6m_32,r-l_32,1f6m,0,-87.0698,3157.32,913.48,-3.119,3.856,0.1181,-138.95,1.118354,0.2414,0.007618488,-0.738544345,0.863963783
1f6m_327120,r-l_327120,1f6m,1,-62.44624,707.997,186.961,-4.545,-0.007,0.0305,-45.93,0.134333,0.92,0.005105443,-0.784361899,1.1301515102386477
1f6m_33,r-l_33,1f6m,0,-69.6424,3150.71,1092.877,-6.471,3.525,-0.2248,-169.76,1.239189,0.2423,0.008437742,-0.533858836,-0.457051158
1f6m_34,r-l_34,1f6m,0,-106.3765,569.945,363.638,-26.305,7.99,-0.4817,-129.28,1.484544,0.2404,0.007431217,-0.248749152,-0.97360009
1f6m_35,r-l_35,1f6m,0,-87.04182,1277.51,305.747,4.32,-6.106,0.0184,-73.44,0.291617,0.2397,0.008551567,-0.964507341,1.439441800117493
1f6m_36,r-l_36,1f6m,0,-105.2082,405.566,177.885,-3.446,2.101,-0.032,-41.86,0.782509,0.3227,0.010279951,-0.841946185,1.2954896688461304
1f6m_37,r-l_37,1f6m,0,-87.41688,666.496,315.808,-10.429,9.998,-0.1642,-88.15,1.142609,0.3786,0.005094851,-0.446089864,0.9808751940727234
1f6m_38,r-l_38,1f6m,0,-82.6466,2642.19,1175.308,-11.025,10.209,-0.4586,-219.83,1.596217,0.2423,0.008464371,-0.207377762,-0.757580578
1f6m_386378,r-l_386378,1f6m,1,-41.2716,374.384,182.864,3.503,3.49,0.0267,-26.03,0.058269,0.9969,0.005198123,-0.192875221,1.4941471815109253
1f6m_39,r-l_39,1f6m,0,-80.47272,1321.46,464.019,-20.953,8.056,-0.2017,-88.25,0.98011,0.2397,0.0086235,-0.418428153,-0.154870987
1f6m_4,r-l_4,1f6m,0,-105.8071,1751.94,527.976,-23.342,9.004,-0.4062,-116.59,1.147845,0.2411,0.00253172,-0.865151918,1.8378052711486816
1f6m_40,r-l_40,1f6m,0,-74.16249,2077.26,476.623,5.826,-2.394,0.7516,-56.58,0.555675,0.2406,0.006233193,-1.213632226,1.0245399475097656
1f6m_41,r-l_41,1f6m,0,-50.17517,953.031,439.679,6.738,-0.189,0.2556,-73.33,0.372261,0.2399,0.007526613,-1.101656914,-0.385757089
1f6m_42,r-l_42,1f6m,0,-83.3252,1796.26,461.037,16.169,-8.623,0.1823,-40.06,0.184274,0.24,0.010279951,-1.463460565,1.556954860687256
1f6m_426053,r-l_426053,1f6m,1,-55.15223,936.211,446.052,8.013,-2.398,-0.0501,-31.28,0.334531,0.5259,0.04363336,-0.824362695,1.661419153213501
1f6m_43,r-l_43,1f6m,0,-110.8247,592.045,282.575,-25.784,6.622,-0.3317,-94.34,1.257721,0.2397,0.000640684,-0.944726096,-0.193624139
1f6m_44,r-l_44,1f6m,0,-67.7865,1431.94,491.381,-26.572,7.699,-0.1346,-105.54,1.202481,0.3463,0.009073153,-0.289593905,0.093715906
1f6m_45,r-l_45,1f6m,0,-94.0853,961.316,271.715,24.175,-2.244,0.1964,-33.87,0.337871,0.6699,0.009429296,-1.154771924,0.2486742734909057
1f6m_46,r-l_46,1f6m,0,-77.97745,226.16,242.758,9.094,-2.628,0.287,-29.15,0.807194,0.8072,0.008211161,-0.825073957,1.015610694885254
1f6m_47,r-l_47,1f6m,0,-100.7443,203.282,161.581,12.442,0.927,-0.179,-66.64,1.176403,0.3354,0.010068018,-1.01774323,0.017584443
1f6m_48,r-l_48,1f6m,0,-113.0656,816.918,293.412,-28.071,9.662,-0.3445,-77.5,1.179389,0.24,0.020526856,-0.818139379,-0.740100503
1f6m_483865,r-l_483865,1f6m,1,-50.278911,1308.02,510.926,8.455,0.652,0.2877,-76.81,0.258055,0.2875,0.003794703,-0.580069482,0.446688175
1f6m_49,r-l_49,1f6m,0,-87.01894,1004.98,381.346,-9.17,3.585,-0.021,-83.04,1.27401,0.2393,0.007716623,-2.397449017,0.074083924
1f6m_5,r-l_5,1f6m,0,-90.2398,1565.38,438.943,10.73,-5.797,0.1012,-87.65,0.399017,0.2403,0.013121475,-0.989438295,0.9578087329864502
1f6m_50,r-l_50,1f6m,0,-82.50802,1404.49,459.073,-3.757,-2.763,0.1437,-83.28,0.254778,0.2595,0.023741307,-0.581880391,0.6996924877166748
1f6m_51,r-l_51,1f6m,0,-78.777,2125.25,672.484,-17.582,8.619,-0.2794,-150.68,1.612403,0.2422,0.000962139,-0.300584495,0.2653888463973999
1f6m_52,r-l_52,1f6m,0,-132.1046,1466.28,364.336,-15.207,5.748,0.1464,-114.52,1.360282,0.2398,0.010279951,-1.042175293,-1.01044035
1f6m_53,r-l_53,1f6m,0,-102.51669,1244.56,404.063,-6.245,-2.101,0.3082,-68.29,0.539941,0.2407,0.006489717,-1.224173546,1.2869685888290403
1f6m_54,r-l_54,1f6m,0,-96.3187,95.0087,106.455,4.739,-0.228,0.0301,-21.53,0.760184,0.8655,0.00250201,-0.837443054,1.2261171340942385
1f6m_55,r-l_55,1f6m,0,-109.1575,1478.3,464.835,-21.217,7.018,-0.3172,-91.34,1.133332,0.2402,0.015003206,-0.878053467,-0.814267159
1f6m_56,r-l_56,1f6m,0,-31.8365,1348.82,433.769,32.427,-6.187,0.0344,-43.84,0.616829,0.8338,0.010279951,-1.436800361,1.742720603942871
1f6m_57,r-l_57,1f6m,0,-70.37689,1044.9,292.998,6.577,-0.92,-0.0063,-58.45,0.785625,0.3425,0.007241084,-0.884976149,1.6045293807983398
1f6m_58,r-l_58,1f6m,0,-71.8369,2227.4,542.862,17.212,-7.439,0.2527,-41.91,0.09224,0.2404,0.010279951,-1.571398616,0.4254838228225708
1f6m_59,r-l_59,1f6m,0,-102.0759,2522.86,856.955,-17.834,4.893,-0.219,-143.89,1.298221,0.2421,0.016367506,-0.437764853,-0.676018715
1f6m_6,r-l_6,1f6m,0,-112.3103,588.429,294.118,-28.227,9.751,-0.3625,-100.54,1.42563,0.24,0.005372529,0.014146306,-0.963717818
1f6m_60,r-l_60,1f6m,0,-46.52841,582.602,202.028,14.621,-3.577,0.2107,-16.88,0.468848,0.8657,0.009808569,-0.989811897,0.8527637720108032
1f6m_61,r-l_61,1f6m,0,-35.031438,1439.29,305.06,29.353,-7.259,0.3179,-38.34,0.459767,0.4124,0.010279951,-1.469100118,1.824822187423706
1f6m_62,r-l_62,1f6m,0,-90.57575,1139.61,219.608,-5.534,-0.52,0.2442,-33.15,0.608345,0.2391,0.006109875,-1.0702461,1.8995188474655151
1f6m_63,r-l_63,1f6m,0,-97.4888,1801.53,707.208,-20.864,6.4,-0.314,-130.45,1.270283,0.2412,0.00284372,-0.2191277,-0.953459442
1f6m_64,r-l_64,1f6m,0,-118.9334,1778.44,721.101,-23.359,8.094,-0.4077,-151.64,1.362316,0.2414,0.008946889,-1.831864066,0.04212296
1f6m_65,r-l_65,1f6m,0,-96.04267,1373.66,427.224,-0.552,-2.701,-0.0286,-84.3,0.378821,0.2397,0.005239661,-0.465239286,-0.869159043
1f6m_66,r-l_66,1f6m,0,-79.5629,1513.29,407.169,3.296,-4.125,0.2544,-101.6,0.334629,0.2399,0.007996301,-0.970959783,1.6225565671920776
1f6m_67,r-l_67,1f6m,0,-80.7852,1869.73,701.163,16.089,-6.971,0.306,-67.91,0.366197,0.2395,0.009803453,-1.091124535,0.5921341180801392
1f6m_68,r-l_68,1f6m,0,-83.5272,579.826,186.713,-7.255,1.421,0.3167,-33.25,0.531708,0.239,0.006284606,-1.033680677,0.6004606485366821
1f6m_69,r-l_69,1f6m,0,-89.9263,849.826,409.01,-21.046,10.416,-0.5008,-131.52,1.611715,0.2403,0.003496939,-0.929137617,-0.953338742
1f6m_7,r-l_7,1f6m,0,-95.46667,888.469,339.504,9.609,1.64,0.4035,-56.45,0.618765,0.2392,0.009567031,-4.040356159,0.2350432872772216
1f6m_70,r-l_70,1f6m,0,-58.08596,246.356,141.189,2.539,1.803,-0.1186,-28.4,1.027361,0.8679,0.006360745,-2.815051079,1.0249686241149902
1f6m_71,r-l_71,1f6m,0,-74.33058,903.073,372.337,-6.029,2.775,0.0959,-72.54,0.664668,0.4922,0.005602142,-1.194835544,0.9694576263427734
1f6m_72,r-l_72,1f6m,0,-103.3312,754.324,295.929,14.444,-2.51,-0.1399,-63.08,1.154671,0.2393,0.010021756,-1.106538415,-0.82354176
1f6m_73,r-l_73,1f6m,0,-74.32012,972.069,493.151,-14.621,6.858,-0.3045,-77.02,1.163394,0.2796,0.004275982,-0.943677932,-0.309527397
1f6m_74,r-l_74,1f6m,0,-86.7397,1039.13,310.716,-5.414,0.181,0.0348,-61.37,0.811314,0.2668,0.010249746,-0.927208364,0.8241413831710815
1f6m_75,r-l_75,1f6m,0,-115.4956,128.985,103.838,-32.313,10.472,-0.45,-72.74,1.249394,0.2684,0.007043013,-1.024142981,-0.027726173
1f6m_76,r-l_76,1f6m,0,-72.1362,237.588,86.106,3.173,-7.037,0.0393,-56.02,0.91894,0.3182,0.005850618,-0.54094106,0.055301189
1f6m_77,r-l_77,1f6m,0,-97.6898,629.577,211.583,4.663,-5.832,-0.065,-44.81,0.430502,0.3411,0.007953553,-0.842324793,1.9080007076263428
1f6m_78,r-l_78,1f6m,0,-79.49538,728.93,349.393,-0.108,8.84,-0.0553,-68.54,0.877817,0.2392,0.006294196,-0.741889596,0.1930066347122192
1f6m_79,r-l_79,1f6m,0,-113.2585,2579.46,820.635,-16.455,8.707,-0.389,-136.95,1.120064,0.2417,0.020791132,-0.989269154,-1.076352835
1f6m_8,r-l_8,1f6m,0,-97.1218,1308.6,483.206,8.697,-1.92,0.1483,-88.07,0.866495,0.2408,0.010279951,-1.146761775,-1.121252418
1f6m_80,r-l_80,1f6m,0,-85.0088,540.425,242.712,-0.866,1.638,-0.035,-60.76,0.954311,0.2647,0.010279951,-1.100251794,1.697484016418457
1f6m_81,r-l_81,1f6m,0,-81.15229,1151.29,408.176,16.696,4.043,0.236,-73.55,0.844557,0.2398,0.027720343,-0.679697037,0.7708503603935242
1f6m_82,r-l_82,1f6m,0,-78.69804,190.308,120.653,-8.158,1.976,-0.1145,-40.96,0.79948,0.8777,0.005857985,-1.336668849,0.1406456232070922
1f6m_83,r-l_83,1f6m,0,-90.9868,1600.04,569.658,22.588,-1.297,0.2119,-76.56,0.580506,0.2404,0.010279951,-1.071252227,-0.713652015
1f6m_84,r-l_84,1f6m,0,-104.0093,1461.47,498.876,-20.245,8.644,-0.3741,-143.52,1.645953,0.2414,0.004357773,-0.167515814,0.6959798336029053
1f6m_85,r-l_85,1f6m,0,-97.94926,494.318,306.555,-10.242,3.536,-0.0064,-44.42,1.421211,0.4687,0.006345253,-0.947108543,1.1958255767822266
1f6m_86,r-l_86,1f6m,0,-70.7586,1301.05,556.363,-24.346,7.811,-0.1944,-120.88,1.387865,0.2406,0.014877733,-0.520773053,0.026415586
1f6m_87,r-l_87,1f6m,0,-92.80653,964.858,312.286,-9.603,-1.23,0.2781,-74.66,0.414484,0.2395,0.004984835,-0.94267571,0.202335238
1f6m_88,r-l_88,1f6m,0,-55.88042,344.419,180.196,30.815,-4.525,0.1872,-2.42,0.478724,0.4067,0.010279951,-0.928318322,1.722616434
1f6m_89,r-l_89,1f6m,0,-49.6501,888.218,307.339,28.137,-8.089,0.0984,-42.53,0.621467,0.8278,0.010279951,-1.503407836,1.7121398448944092
1f6m_9,r-l_9,1f6m,0,-108.6414,382.531,179.754,8.591,-1.725,-0.2635,-62.58,1.045069,0.3114,0.012108828,-1.053567171,0.8081049919128418
1f6m_90,r-l_90,1f6m,0,-93.63007,184.633,77.569,-16.411,0.476,0.2678,-48.55,0.8327,0.2629,0.004153728,-1.048885345,1.869290828704834
1f6m_91,r-l_91,1f6m,0,-114.6801,792.537,334.358,-2.749,1.671,-0.2647,-89.39,1.021412,0.3046,0.010279951,-1.009742618,-0.203545332
1f6m_92,r-l_92,1f6m,0,-106.6915,403.476,274.818,-24.051,10.024,-0.4716,-111.54,1.429832,0.2401,0.008283805,0.050262667,-0.394862771
1f6m_93,r-l_93,1f6m,0,-58.5482,1298.75,383.132,21.425,-6.335,-0.0304,-34.13,0.565333,0.4082,0.006907442,-0.972190678,1.8534055948257449
1f6m_94,r-l_94,1f6m,0,-56.08739,774.725,269.374,9.857,-5.635,0.0594,-23.94,0.377653,0.6768,0.005404349,-1.166905761,1.5627670288085938
1f6m_95,r-l_95,1f6m,0,-85.60008,774.86,146.739,-8.291,-0.529,0.1851,-37.53,0.496163,0.2571,0.006901543,-0.909653246,1.6828649044036863
1f6m_96,r-l_96,1f6m,0,-100.8933,411.024,167.626,6.017,-1.109,-0.1515,-28.88,0.759574,0.2682,0.011911787,-0.767038167,1.7605252265930176
1f6m_97,r-l_97,1f6m,0,-69.35182,1696.62,658.157,5.827,8.969,0.1865,-98.52,0.951359,0.2398,0.006224131,-0.446043432,1.6166571378707886
1f6m_98,r-l_98,1f6m,0,-46.153939,3378.39,1329.324,-2.895,4.06,-0.1466,-178.2,1.28653,0.2423,0.021024318,-0.892340112,-1.740288734
1f6m_99,r-l_99,1f6m,0,-86.1054,1715.29,839.049,-14.853,8.025,-0.3177,-160.77,1.374592,0.241,0.00651448,0.021526001,-1.105005026
1g20_10,r-l_10,1g20,0,-1047.0911,27.6986,24.691,-3.558,-0.608,-0.0336,34.59,0.008374,0.2423,0.004210968,-1.265336871,-0.020174742
1g20_103796,r-l_103796,1g20,1,2497200.046,646.344,173.87,-0.229,0.206,0.0874,4.93,0.255382,0.8648,0.005637368,-0.827540278,1.3669557571411133
1g20_11,r-l_11,1g20,0,-1031.4486,3110.04,1184.931,29.733,0.589,0.3612,-40.5,-0.164267,0.2423,0.005478804,-1.529924631,0.1095489263534545
1g20_12,r-l_12,1g20,0,-1049.5756,899.317,323.679,-18.009,-3.628,0.0044,-28.98,0.159255,0.2423,0.004920988,-0.918532646,1.9304618835449217
1g20_13,r-l_13,1g20,0,-990.04455,-8.06809,-0.005,-2.817,0,-0.0124,0,8.2e-05,0.2423,0.003524727,-0.698902488,1.8422186374664309
1g20_14,r-l_14,1g20,0,-1043.3345,128.286,16.293,1.574,-3.51,0.0602,8.82,-0.161341,0.2822,0.005621575,0.453658521,1.8869221210479736
1g20_140680,r-l_140680,1g20,1,-1039.6996,-74.7426,7.137,-10.747,2.601,-0.107,16.42,0.48302,0.8864,0.007380296,-1.191211224,1.1003473997116089
1g20_143949,r-l_143949,1g20,1,-1033.9649,117.457,88.087,-6.793,2.36,-0.1392,12.22,0.301431,0.8215,0.006567937,-0.344172597,0.9699729084968568
1g20_15,r-l_15,1g20,0,-1039.8849,329.874,77.139,0.427,-5.187,-0.0716,-18.99,-0.037631,0.2423,0.003904576,-1.28634572,0.8179430961608887
1g20_157159,r-l_157159,1g20,1,-1033.5056,-0.947789,30.313,-5.659,2.254,-0.0626,24.9,0.468417,0.9265,0.005514808,-1.267784238,1.320634126663208
1g20_157235,r-l_157235,1g20,1,-1026.6305,896.891,177.148,-1.483,0.986,0.0031,5.12,0.113623,0.85,0.006731339,-0.735673785,0.024928451
